ID,City,Municipality,Neighborhood,Area,Rooms,Current_Floor,Total_Floors,Advertiser_Type,Photo_Count,Total_Price_EUR,Scrape_Date
5425646880950,Beograd,Čukarica,Filmski grad,81.0,4.0 Broj soba,V,5 Spratnost,Agencija,13,195000.0,2026-04-05 22:49:34
5425646919642,Beograd,Stari grad,Skadarlija,60.0,2.0 Broj soba,V,6 Spratnost,Agencija,8,279000.0,2026-04-05 22:49:34
5425646266207,Beograd,Stari grad,Centar,97.0,4.0 Broj soba,I,4 Spratnost,Agencija,15,343000.0,2026-04-05 22:49:34
5425645899650,Beograd,Savski venac,Kneza Miloša,86.0,3.0 Broj soba,V,23 Spratnost,Agencija,11,760000.0,2026-04-05 22:49:34
5425645779133,Beograd,Stari grad,Centar,99.0,4.0 Broj soba,IV,4 Spratnost,Agencija,20,362000.0,2026-04-05 22:49:34
5425645665354,Beograd,Čukarica,Golf,147.0,4.0 Broj soba,II,3 Spratnost,Agencija,13,459000.0,2026-04-05 22:49:34
5425646622422,Beograd,Vračar,Kalenić pijaca,137.0,5+ Broj soba,III,4 Spratnost,Agencija,12,345000.0,2026-04-05 22:49:34
5425646906000,Beograd,Novi Beograd,Bežanijska kosa 1,102.0,4.0 Broj soba,IV,4 Spratnost,Agencija,17,290000.0,2026-04-05 22:49:34
5425646936866,Beograd,Zvezdara,Bulbulder,41.0,1.5 Broj soba,I,5 Spratnost,Agencija,7,172000.0,2026-04-05 22:49:34
5425646936840,Beograd,Rakovica,Vidikovački venac,92.0,3.5 Broj soba,I,6 Spratnost,Agencija,13,290000.0,2026-04-05 22:49:34
5425646856778,Beograd,Zemun,Save Kovačevića,62.0,2.5 Broj soba,XI,11 Spratnost,Agencija,9,180000.0,2026-04-05 22:49:34
5425646732838,Beograd,Novi Beograd,Blok 30 (B92),76.0,3.0 Broj soba,XIV,17 Spratnost,Agencija,16,300000.0,2026-04-05 22:49:34
5425645728440,Beograd,Savski venac,Centar,56.0,2.0 Broj soba,IV,4 Spratnost,Agencija,9,189000.0,2026-04-05 22:49:34
5425645676440,Beograd,Zemun,Prvomajska,55.0,2.0 Broj soba,VPR,5 Spratnost,Agencija,8,176000.0,2026-04-05 22:49:34
5425645567309,Beograd,Zemun,Altina,161.0,4.0 Broj soba,IV,5 Spratnost,Agencija,15,315000.0,2026-04-05 22:49:34
5425646968864,Beograd,Stari grad,Knez Mihailova,60.0,3.0 Broj soba,IX,10 Spratnost,Agencija,10,309000.0,2026-04-05 22:49:34
5425646843516,Beograd,Novi Beograd,Arena,113.0,4.5 Broj soba,II,6 Spratnost,Agencija,16,439900.0,2026-04-05 22:49:34
5425646968744,Beograd,Voždovac,Dušanovac,43.28,1.5 Broj soba,II,4 Spratnost,Agencija,3,112600.0,2026-04-05 22:49:34
5425646968851,Beograd,Rakovica,Vidikovac,118.0,4.0 Broj soba,VII,7 Spratnost,Agencija,13,330000.0,2026-04-05 22:49:34
5425646967395,Beograd,Savski venac,Beograd na vodi,112.0,4.0 Broj soba,XXI,23 Spratnost,Agencija,15,595000.0,2026-04-05 22:49:34
5425646967462,Beograd,Zvezdara,Slavujev venac,61.0,3.0 Broj soba,I,6 Spratnost,Agencija,10,220000.0,2026-04-05 22:49:34
5425646905918,Beograd,Grocka,Leštane,36.0,1.0 Broj soba,II,2 Spratnost,Agencija,12,64800.0,2026-04-05 22:49:34
5425646905943,Beograd,Zemun,Centar,61.0,2.5 Broj soba,II,5 Spratnost,Agencija,13,275000.0,2026-04-05 22:49:34
5425646966690,Beograd,Savski venac,Beograd na vodi,77.0,3.0 Broj soba,I Spratnost,,Agencija,10,319000.0,2026-04-05 22:49:34
5425646868327,Beograd,Obrenovac,Obrenovac (mesto),53.4,2.0 Broj soba,III,3 Spratnost,Vlasnik,15,94000.0,2026-04-05 22:49:34
5425646882368,Beograd,Voždovac,Banjica,66.0,3.0 Broj soba,,,Agencija,1,204080.0,2026-04-05 22:49:34
5425646968719,Beograd,Palilula,Bulevar despota Stefana,32.0,1.0 Broj soba,II,6 Spratnost,Agencija,10,149000.0,2026-04-05 22:49:34
5425646886404,Beograd,Voždovac,Banjica,74.0,4.0 Broj soba,,,Agencija,1,227700.0,2026-04-05 22:49:34
5425646885472,Beograd,Voždovac,Banjica,55.0,2.5 Broj soba,,,Agencija,1,174020.0,2026-04-05 22:49:34
5425646692207,Beograd,Vračar,Kalenić pijaca,96.0,3.0 Broj soba,II,5 Spratnost,Agencija,19,405000.0,2026-04-05 22:49:34
5425646345399,Beograd,Vračar,Crveni krst,71.0,2.5 Broj soba,XVI,18 Spratnost,Agencija,2,215000.0,2026-04-05 22:49:34
5425646425961,Beograd,Surčin,Ledine,62.0,3.0 Broj soba,II,2 Spratnost,Agencija,7,136400.0,2026-04-05 22:49:34
5425646726515,Beograd,Zemun,Cara Dušana,75.0,3.0 Broj soba,II,7 Spratnost,Agencija,17,220000.0,2026-04-05 22:49:34
5425646968619,Beograd,Voždovac,Lekino brdo,47.0,2.0 Broj soba,VPR,4 Spratnost,Agencija,5,160888.0,2026-04-05 22:49:34
5425645814408,Beograd,Zvezdara,Slavujev venac,98.0,4.0 Broj soba,II,3 Spratnost,Agencija,14,299000.0,2026-04-05 22:49:34
5425646683141,Beograd,Čukarica,Cerak,57.0,3.0 Broj soba,II,2 Spratnost,Agencija,18,143000.0,2026-04-05 22:49:34
5425646196774,Beograd,Stari grad,Cara Dušana,68.0,3.0 Broj soba,IV,4 Spratnost,Agencija,9,229000.0,2026-04-05 22:49:34
5425646636865,Beograd,Vračar,Kalenić pijaca,154.33,3.0 Broj soba,III Spratnost,,Agencija,4,809090.0,2026-04-05 22:49:34
5425646342221,Beograd,Čukarica,Banovo brdo,94.5,4.0 Broj soba,PR,3 Spratnost,Agencija,4,344925.0,2026-04-05 22:49:34
5425646340641,Beograd,Čukarica,Banovo brdo,44.5,2.0 Broj soba,I,3 Spratnost,Agencija,4,166875.0,2026-04-05 22:49:34
5425646340638,Beograd,Čukarica,Banovo brdo,54.1,2.0 Broj soba,PR,3 Spratnost,Agencija,4,197465.0,2026-04-05 22:49:34
5425646618670,Beograd,Zemun,Centar,175.0,5.0 Broj soba,II,2 Spratnost,Agencija,8,520000.0,2026-04-05 22:49:34
5425645352826,Beograd,Savski venac,Senjak,267.0,5.0 Broj soba,PR Spratnost,,Agencija,7,2150000.0,2026-04-05 22:49:34
5425646935562,Beograd,Rakovica,Kanarevo brdo,28.0,0.5 Broj soba,VPR,4 Spratnost,Agencija,4,85000.0,2026-04-05 22:49:34
5425645656526,Beograd,Stari grad,Dorćol,76.0,2.5 Broj soba,V,6 Spratnost,Agencija,19,296400.0,2026-04-05 22:49:34
5425646862077,Beograd,Vračar,Pravni fakultet,105.0,3.0 Broj soba,PR,5 Spratnost,Agencija,9,360000.0,2026-04-05 22:49:34
5425646925996,Beograd,Voždovac,Vojvode Stepe,62.0,2.5 Broj soba,VII,7 Spratnost,Agencija,12,215000.0,2026-04-05 22:49:34
5425646886519,Beograd,Savski venac,Centar,103.0,3.5 Broj soba,III,4 Spratnost,Agencija,12,330000.0,2026-04-05 22:49:34
5425646626592,Beograd,Zemun,Cara Dušana,92.0,4.0 Broj soba,VI,6 Spratnost,Agencija,18,260000.0,2026-04-05 22:49:34
5425646915192,Beograd,Novi Beograd,Blok 38,75.0,2.5 Broj soba,I,8 Spratnost,Agencija,14,234000.0,2026-04-05 22:49:34
5425646952504,Beograd,Novi Beograd,Blok 37,95.0,4.0 Broj soba,XII,15 Spratnost,Agencija,15,325000.0,2026-04-05 22:49:34
5425646932526,Beograd,Zvezdara,Ustanička,94.0,3.0 Broj soba,IV,5 Spratnost,Agencija,11,279000.0,2026-04-05 22:49:34
5425646857049,Beograd,Zemun,Centar,81.0,3.5 Broj soba,IV,8 Spratnost,Agencija,20,299900.0,2026-04-05 22:49:34
5425646899546,Beograd,Novi Beograd,Stari Merkator,40.0,1.0 Broj soba,VIII,19 Spratnost,Agencija,9,162000.0,2026-04-05 22:49:34
5425646776013,Beograd,Novi Beograd,Fontana,36.0,1.5 Broj soba,I,5 Spratnost,Agencija,9,153500.0,2026-04-05 22:49:34
5425645810995,Beograd,Vračar,Centar,103.0,3.5 Broj soba,VI,6 Spratnost,Agencija,12,420000.0,2026-04-05 22:49:34
5425643439209,Beograd,Vračar,Crveni krst,86.0,4.0 Broj soba,I,4 Spratnost,Agencija,17,388000.0,2026-04-05 22:49:34
5425646812776,Beograd,Novi Beograd,Blok 65,83.0,3.0 Broj soba,IV,7 Spratnost,Agencija,17,410000.0,2026-04-05 22:49:34
5425646968319,Beograd,Zemun,Gornji grad,54.0,1.5 Broj soba,SUT,4 Spratnost,Vlasnik,16,83700.0,2026-04-05 22:49:34
5425646764668,Beograd,Stari grad,Centar,37.0,2.0 Broj soba,PR,5 Spratnost,Agencija,9,160000.0,2026-04-05 22:49:34
5425646181608,Beograd,Zemun,Centar,88.0,3.5 Broj soba,II,3 Spratnost,Agencija,16,279900.0,2026-04-05 22:49:34
5425646742760,Beograd,Vračar,Hram svetog Save,70.0,2.0 Broj soba,III,5 Spratnost,Agencija,17,388000.0,2026-04-05 22:49:34
5425645802318,Beograd,Savski venac,Centar,51.0,2.0 Broj soba,V,8 Spratnost,Agencija,9,219000.0,2026-04-05 22:49:34
5425646434631,Beograd,Vračar,Crveni krst,41.0,1.5 Broj soba,III,15 Spratnost,Vlasnik,19,192000.0,2026-04-05 22:49:34
5425646784840,Beograd,Savski venac,Beograd na vodi,80.35,3.0 Broj soba,X,16 Spratnost,Agencija,11,380000.0,2026-04-05 22:49:34
5425646698263,Beograd,Palilula,Ćalije,21.0,0.5 Broj soba,I,4 Spratnost,Agencija,9,95000.0,2026-04-05 22:49:34
5425646814843,Beograd,Zvezdara,Gradska bolnica,76.0,3.0 Broj soba,IV,5 Spratnost,Agencija,20,265200.0,2026-04-05 22:49:34
5425646899122,Beograd,Zvezdara,Vojvode Vlahovića,69.0,2.0 Broj soba,SUT,2 Spratnost,Agencija,11,115000.0,2026-04-05 22:49:34
5425646946651,Beograd,Zvezdara,Mirijevo,37.0,1.5 Broj soba,II,3 Spratnost,Agencija,13,159000.0,2026-04-05 22:49:34
5425646966627,Beograd,Novi Beograd,Blok 61,49.0,2.0 Broj soba,I,4 Spratnost,Agencija,10,185000.0,2026-04-05 22:49:34
5425646881294,Beograd,Zemun,Sutjeska,55.0,2.5 Broj soba,XIII,22 Spratnost,Agencija,14,145000.0,2026-04-05 22:49:34
5425646099126,Beograd,Savski venac,Beograd na vodi,138.0,4.0 Broj soba,V,29 Spratnost,Agencija,24,1150000.0,2026-04-05 22:49:34
5425646967833,Beograd,Voždovac,Lekino brdo,60.0,3.0 Broj soba,VPR,3 Spratnost,Vlasnik,4,220000.0,2026-04-05 22:49:34
5425646561783,Beograd,Voždovac,Vojvode Vlahovića,58.28,3.0 Broj soba,IV,4 Spratnost,Agencija,6,139872.0,2026-04-05 22:49:34
5425646897972,Beograd,Stari grad,Dorćol,60.0,3.0 Broj soba,III,6 Spratnost,Vlasnik,17,319000.0,2026-04-05 22:49:34
5425646681303,Beograd,Grocka,Kaluđerica,52.0,3.0 Broj soba,II,4 Spratnost,Investitor,20,102960.0,2026-04-05 22:49:34
5425646815451,Beograd,Grocka,Kaluđerica,44.09,2.0 Broj soba,I,3 Spratnost,Investitor,4,84870.0,2026-04-05 22:49:34
5425646815389,Beograd,Grocka,Kaluđerica,56.37,2.5 Broj soba,II,3 Spratnost,Investitor,6,105400.0,2026-04-05 22:49:34
5425646375954,Beograd,Čukarica,Banovo brdo,69.45,3.0 Broj soba,II,4 Spratnost,Agencija,24,243075.0,2026-04-05 22:49:34
5425646932253,Beograd,Palilula,Tašmajdan,103.0,3.0 Broj soba,II,3 Spratnost,Agencija,17,419000.0,2026-04-05 22:49:34
5425645369320,Beograd,Vračar,Krunski venac,75.0,3.0 Broj soba,II,5 Spratnost,Vlasnik,11,330000.0,2026-04-05 22:49:34
5425646839176,Beograd,Voždovac,Braće Jerković,65.41,2.5 Broj soba,III,4 Spratnost,Agencija,20,168000.0,2026-04-05 22:49:34
5425646552809,Beograd,Novi Beograd,Blok 19a,88.0,4.0 Broj soba,II,8 Spratnost,Agencija,20,305000.0,2026-04-05 22:49:34
5425646442373,Beograd,Savski venac,Beograd na vodi,163.5,4.0 Broj soba,,,Agencija,28,1800000.0,2026-04-05 22:49:34
5425646122044,Beograd,Vračar,Krunska,122.0,4.5 Broj soba,III,4 Spratnost,Agencija,6,369900.0,2026-04-05 22:49:34
5425646658781,Beograd,Voždovac,Braće Jerković,61.0,2.0 Broj soba,III,6 Spratnost,Agencija,11,148000.0,2026-04-05 22:49:34
5425644728153,Beograd,Zvezdara,Bulbulder,102.0,3.0 Broj soba,I,3 Spratnost,Agencija,16,275000.0,2026-04-05 22:49:34
5425646962309,Beograd,Savski venac,Beograd na vodi,153.0,3.0 Broj soba,XV Spratnost,,Agencija,11,1000000.0,2026-04-05 22:49:34
5425645480811,Beograd,Savski venac,Beograd na vodi,71.62,3.0 Broj soba,VII Spratnost,,Agencija,20,328000.0,2026-04-05 22:49:34
5425646967713,Beograd,Voždovac,Voždovačka crkva,141.0,5.0 Broj soba,I,18 Spratnost,Agencija,20,465000.0,2026-04-05 22:49:34
5425646933518,Beograd,Novi Beograd,Blok 61,49.0,1.5 Broj soba,I,4 Spratnost,Agencija,7,185000.0,2026-04-05 22:49:34
5425646868930,Beograd,Vračar,Čubura,59.0,2.0 Broj soba,IV,4 Spratnost,Agencija,19,229000.0,2026-04-05 22:49:34
5425646865030,Beograd,Palilula,Višnjička Banja,52.0,2.0 Broj soba,PR,2 Spratnost,Investitor,10,145600.0,2026-04-05 22:49:34
5425646966026,Beograd,Palilula,Višnjička Banja,64.0,3.0 Broj soba,PR,2 Spratnost,Vlasnik,8,179000.0,2026-04-05 22:49:34
5425646905925,Beograd,Novi Beograd,Blok 58,83.76,2.5 Broj soba,IX Spratnost,,Agencija,26,376000.0,2026-04-05 22:49:34
5425646912667,Beograd,Novi Beograd,Blok 65,112.06,3.0 Broj soba,VI,6 Spratnost,Agencija,23,470000.0,2026-04-05 22:49:34
5425646962262,Beograd,Novi Beograd,Blok 67a (A blok),75.62,2.5 Broj soba,V Spratnost,,Agencija,22,340000.0,2026-04-05 22:49:34
5425646912666,Beograd,Novi Beograd,Blok 65,113.18,4.0 Broj soba,V,6 Spratnost,Agencija,25,474000.0,2026-04-05 22:49:34
5425646661312,Beograd,Savski venac,Beograd na vodi,56.39,2.0 Broj soba,VII Spratnost,,Agencija,19,262000.0,2026-04-05 22:49:34
5425646894898,Beograd,Vračar,Slavija,79.0,2.0 Broj soba,VI,6 Spratnost,Agencija,20,260000.0,2026-04-05 22:49:34
5425646614040,Beograd,Palilula,Cvijićeva,52.0,2.0 Broj soba,VPR,5 Spratnost,Agencija,13,210000.0,2026-04-05 22:49:34
5425646966009,Beograd,Čukarica,Banovo brdo,70.0,2.5 Broj soba,II,3 Spratnost,Agencija,15,207000.0,2026-04-05 22:49:34
5425646339867,Beograd,Vračar,Krunski venac,86.0,3.0 Broj soba,II Spratnost,,Agencija,20,320000.0,2026-04-05 22:49:34
5425646669665,Beograd,Savski venac,Beograd na vodi,32.44,0.5 Broj soba,III,15 Spratnost,Agencija,17,178500.0,2026-04-05 22:49:34
5425646905501,Beograd,Novi Beograd,Blok 61,81.0,3.0 Broj soba,XIV,17 Spratnost,Agencija,13,260000.0,2026-04-05 22:49:34
5425646886547,Beograd,Novi Beograd,Stari Merkator,42.0,1.0 Broj soba,VIII,19 Spratnost,Agencija,12,162000.0,2026-04-05 22:49:34
5425646839148,Beograd,Palilula,Karaburma,37.0,1.5 Broj soba,III,5 Spratnost,Agencija,8,123400.0,2026-04-05 22:49:34
5425646824176,Beograd,Savski venac,Dedinje,83.49,4.0 Broj soba,I,3 Spratnost,Agencija,4,412049.0,2026-04-05 22:49:34
5425646823190,Beograd,Vračar,Kalenić pijaca,74.0,3.0 Broj soba,I,4 Spratnost,Agencija,14,295000.0,2026-04-05 22:49:34
5425646821651,Beograd,Zemun,Donji grad,58.0,2.0 Broj soba,V,7 Spratnost,Agencija,10,206000.0,2026-04-05 22:49:34
5425646692199,Beograd,Palilula,Borča,45.74,2.0 Broj soba,I,2 Spratnost,Agencija,5,96054.0,2026-04-05 22:49:34
5425646339853,Beograd,Novi Beograd,Bežanijska kosa 2,78.0,3.5 Broj soba,V,6 Spratnost,Agencija,19,210000.0,2026-04-05 22:49:34
5425646467799,Beograd,Palilula,Borča,51.16,2.5 Broj soba,I,2 Spratnost,Agencija,3,107436.0,2026-04-05 22:49:34
5425646292448,Beograd,Stari grad,Centar,32.0,1.5 Broj soba,V,5 Spratnost,Agencija,16,165000.0,2026-04-05 22:49:34
5425646265036,Beograd,Zvezdara,Vukov Spomenik,133.0,5.0 Broj soba,I,3 Spratnost,Agencija,3,519000.0,2026-04-05 22:49:34
5425646620405,Beograd,Zvezdara,Učiteljsko naselje,33.66,1.5 Broj soba,III,5 Spratnost,Agencija,2,117810.0,2026-04-05 22:49:34
5425646410283,Beograd,Vračar,Crveni krst,91.68,4.0 Broj soba,II,7 Spratnost,Agencija,14,320880.0,2026-04-05 22:49:34
5425645373823,Beograd,Novi Beograd,Tošin bunar,68.6,3.0 Broj soba,IV,9 Spratnost,Agencija,4,233926.0,2026-04-05 22:49:34
5425646962258,Beograd,Stari grad,Skadarlija,77.0,4.0 Broj soba,II,4 Spratnost,Agencija,16,310000.0,2026-04-05 22:49:34
5425646882669,Beograd,Vračar,Crveni krst,47.0,2.0 Broj soba,XVII,19 Spratnost,Agencija,17,159000.0,2026-04-05 22:49:34
5425646084195,Beograd,Savski venac,Dedinje,145.0,4.0 Broj soba,,,Agencija,19,510000.0,2026-04-05 22:49:34
5425646081437,Beograd,Novi Beograd,Blok 61,100.0,4.0 Broj soba,XIII,14 Spratnost,Agencija,12,249000.0,2026-04-05 22:49:34
5425646682716,Beograd,Savski venac,Centar,45.0,1.5 Broj soba,IV,4 Spratnost,Agencija,14,155000.0,2026-04-05 22:49:34
5425646690128,Beograd,Novi Beograd,Ledine,28.0,0.5 Broj soba,,,Agencija,10,60000.0,2026-04-05 22:49:34
5425646410282,Beograd,Čukarica,Žarkovo,103.0,3.5 Broj soba,V,6 Spratnost,Agencija,11,268900.0,2026-04-05 22:49:34
5425646332003,Beograd,Voždovac,Lekino brdo,68.47,3.0 Broj soba,III,4 Spratnost,Agencija,10,259000.0,2026-04-05 22:49:34
5425646494795,Beograd,Čukarica,Novi Železnik,59.0,2.0 Broj soba,II,6 Spratnost,Agencija,18,142000.0,2026-04-05 22:49:34
5425646622760,Beograd,Zvezdara,Učiteljsko naselje,54.25,2.5 Broj soba,III,5 Spratnost,Agencija,2,189875.0,2026-04-05 22:49:34
5425646669926,Beograd,Vračar,Karađorđev park,109.0,4.0 Broj soba,II,5 Spratnost,Agencija,14,429000.0,2026-04-05 22:49:34
5425646813158,Beograd,Novi Beograd,Blok 45 (TC Enjub),55.0,1.5 Broj soba,I,10 Spratnost,Agencija,7,195000.0,2026-04-05 22:49:34
5425646839147,Beograd,Čukarica,Banovo brdo,98.0,3.5 Broj soba,V,6 Spratnost,Agencija,18,307000.0,2026-04-05 22:49:34
5425646881254,Beograd,Rakovica,Vidikovac,108.0,4.0 Broj soba,VII,8 Spratnost,Agencija,19,226000.0,2026-04-05 22:49:34
5425646965215,Beograd,Rakovica,Centar,79.0,3.0 Broj soba,I,4 Spratnost,Agencija,8,205000.0,2026-04-05 22:49:34
5425646246598,Beograd,Čukarica,Bele vode,78.0,3.0 Broj soba,I,2 Spratnost,Agencija,14,190500.0,2026-04-05 22:49:34
5425646965191,Beograd,Vračar,Hram svetog Save,95.0,3.0 Broj soba,V,5 Spratnost,Agencija,16,280000.0,2026-04-05 22:49:34
5425646921716,Beograd,Voždovac,Braće Jerković,64.0,2.5 Broj soba,III,4 Spratnost,Agencija,6,168000.0,2026-04-05 22:49:34
5425646724400,Beograd,Surčin,Surčin (mesto),47.19,2.0 Broj soba,I,2 Spratnost,Agencija,5,84942.0,2026-04-05 22:49:34
5425646776377,Beograd,Savski venac,Senjak,77.0,4.0 Broj soba,I,2 Spratnost,Agencija,18,277000.0,2026-04-05 22:49:34
5425646965183,Beograd,Novi Beograd,Ledine,36.86,1.0 Broj soba,PR,3 Spratnost,Agencija,3,92150.0,2026-04-05 22:49:34
5425646964895,Beograd,Novi Beograd,Blok 64,55.87,2.0 Broj soba,I Spratnost,,Agencija,20,238000.0,2026-04-05 22:49:34
5425646949162,Beograd,Vračar,Čubura,29.0,1.0 Broj soba,SUT,3 Spratnost,Agencija,9,85000.0,2026-04-05 22:49:34
5425646900852,Beograd,Zvezdara,Olimp,75.0,3.0 Broj soba,III,10 Spratnost,Agencija,16,265000.0,2026-04-05 22:49:34
5425646964890,Beograd,Čukarica,Čukarička padina,61.0,2.0 Broj soba,II,7 Spratnost,Agencija,10,183000.0,2026-04-05 22:49:34
5425646868853,Beograd,Palilula,Karaburma,42.0,2.5 Broj soba,PR,4 Spratnost,Agencija,6,120600.0,2026-04-05 22:49:34
5425646386488,Beograd,Voždovac,Ustanička,75.23,3.0 Broj soba,VI,8 Spratnost,Agencija,12,238180.0,2026-04-05 22:49:34
5425646763726,Beograd,Zemun,Meandri,68.0,2.0 Broj soba,IV,6 Spratnost,Agencija,11,180000.0,2026-04-05 22:49:34
5425646963347,Beograd,Savski venac,Sarajevska,95.0,3.0 Broj soba,V,6 Spratnost,Vlasnik,13,306000.0,2026-04-05 22:49:34
5425646775453,Beograd,Stari grad,Dorćol,74.0,3.5 Broj soba,III,10 Spratnost,Agencija,8,370000.0,2026-04-05 22:49:34
5425646656999,Beograd,Palilula,Borča,61.0,3.0 Broj soba,II,2 Spratnost,Agencija,11,119900.0,2026-04-05 22:49:34
5425646808129,Beograd,Čukarica,Žarkovo,65.0,3.0 Broj soba,III,5 Spratnost,Agencija,9,200000.0,2026-04-05 22:49:34
5425646837363,Beograd,Zvezdara,Olimp,61.0,3.0 Broj soba,III,10 Spratnost,Agencija,16,265000.0,2026-04-05 22:49:34
5425646841022,Beograd,Novi Beograd,Blok 70a,59.0,2.0 Broj soba,VI,8 Spratnost,Agencija,18,238000.0,2026-04-05 22:49:34
5425646843130,Beograd,Zemun,Retenzija,103.0,3.5 Broj soba,VI,8 Spratnost,Agencija,15,419000.0,2026-04-05 22:49:34
5425646250319,Beograd,Savski venac,Beograd na vodi,54.0,2.0 Broj soba,XI,23 Spratnost,Agencija,14,265000.0,2026-04-05 22:49:34
5425646660775,Beograd,Savski venac,Beograd na vodi,135.0,4.0 Broj soba,VIII Spratnost,,Agencija,20,737000.0,2026-04-05 22:49:34
5425646532724,Beograd,Savski venac,Beograd na vodi,32.0,0.5 Broj soba,IV,15 Spratnost,Agencija,18,226000.0,2026-04-05 22:49:34
5425645176713,Beograd,Zemun,Altina,46.5,2.0 Broj soba,II,4 Spratnost,Investitor,15,102300.0,2026-04-05 22:49:34
5425646963260,Beograd,Voždovac,Vojvode Vlahovića,40.0,2.5 Broj soba,V,7 Spratnost,Agencija,10,140000.0,2026-04-05 22:49:34
5425646964780,Beograd,Novi Beograd,Blok 63,87.0,3.0 Broj soba,X,14 Spratnost,Agencija,16,235000.0,2026-04-05 22:49:34
5425646872772,Beograd,Palilula,Tašmajdan,63.0,2.0 Broj soba,PR,3 Spratnost,Agencija,11,198000.0,2026-04-05 22:49:34
5425646964350,Beograd,Voždovac,Banjica,88.0,4.0 Broj soba,V,5 Spratnost,Agencija,10,264000.0,2026-04-05 22:49:34
5425644407385,Beograd,Voždovac,Ustanička,66.65,3.0 Broj soba,IV,8 Spratnost,Investitor,20,299925.0,2026-04-05 22:49:34
5425646161977,Beograd,Voždovac,Braće Jerković,54.0,2.5 Broj soba,PR,2 Spratnost,Agencija,2,146045.0,2026-04-05 22:49:34
5425646885466,Beograd,Voždovac,Saobraćajni fakultet,48.0,2.0 Broj soba,II,3 Spratnost,Agencija,19,172800.0,2026-04-05 22:49:34
5425646964298,Beograd,Voždovac,Banjica,46.0,2.0 Broj soba,I,7 Spratnost,Agencija,12,130000.0,2026-04-05 22:49:34
5425646964294,Beograd,Zemun,Batajnicki drum,46.0,2.0 Broj soba,II,2 Spratnost,Agencija,10,94300.0,2026-04-05 22:49:34
5425646399690,Beograd,Savski venac,Centar,101.0,4.0 Broj soba,IV,6 Spratnost,Agencija,12,349500.0,2026-04-05 22:49:34
5425646692549,Beograd,Čukarica,Filmski grad,80.0,3.0 Broj soba,,,Agencija,11,219011.0,2026-04-05 22:49:34
5425646816951,Beograd,Stari grad,Kopitareva gradina,58.0,3.0 Broj soba,IV,4 Spratnost,Agencija,15,296000.0,2026-04-05 22:49:34
5425646768546,Beograd,Čukarica,Čukarička padina,61.0,2.0 Broj soba,II,7 Spratnost,Agencija,8,183000.0,2026-04-05 22:49:34
5425646932520,Beograd,Vračar,Kalenić pijaca,82.0,3.0 Broj soba,II,2 Spratnost,Agencija,20,320000.0,2026-04-05 22:49:34
5425646777124,Beograd,Zvezdara,Vojvode Vlahovića,34.0,1.5 Broj soba,III,3 Spratnost,Agencija,16,105000.0,2026-04-05 22:49:34
5425646963508,Beograd,Savski venac,Beograd na vodi,82.57,3.0 Broj soba,I,10 Spratnost,Vlasnik,19,510000.0,2026-04-05 22:49:34
5425646880019,Beograd,Savski venac,Beograd na vodi,139.37,4.0 Broj soba,IX,17 Spratnost,Agencija,20,1400000.0,2026-04-05 22:49:34
5425646522201,Beograd,Zemun,Batajnica,58.0,2.5 Broj soba,II,2 Spratnost,Investitor,14,156600.0,2026-04-05 22:49:34
5425646821393,Beograd,Stari grad,Kopitareva gradina,55.0,2.5 Broj soba,IV,4 Spratnost,Agencija,14,296000.0,2026-04-05 22:49:34
5425646964083,Beograd,Novi Beograd,Blok 65,50.0,2.0 Broj soba,VI,8 Spratnost,Agencija,4,244000.0,2026-04-05 22:49:34
5425646963218,Beograd,Novi Beograd,Blok 63,74.0,2.5 Broj soba,I,18 Spratnost,Agencija,13,245000.0,2026-04-05 22:49:34
5425646964079,Beograd,Novi Beograd,Blok 65,59.0,2.0 Broj soba,III,12 Spratnost,Agencija,14,305000.0,2026-04-05 22:49:34
5425646376059,Beograd,Čukarica,Banovo brdo,97.18,4.0 Broj soba,IV,4 Spratnost,Agencija,7,340130.0,2026-04-05 22:49:34
5425646497144,Beograd,Rakovica,Petlovo brdo,57.0,2.0 Broj soba,II,3 Spratnost,Agencija,10,160000.0,2026-04-05 22:49:34
5425645200370,Beograd,Zvezdara,Vukov Spomenik,84.0,3.5 Broj soba,VI,7 Spratnost,Agencija,2,319000.0,2026-04-05 22:49:34
5425646894925,Beograd,Zvezdara,Mirijevo,51.17,2.0 Broj soba,I,4 Spratnost,Agencija,2,122808.0,2026-04-05 22:49:34
5425646888231,Beograd,Zemun,Novi grad,29.0,1.0 Broj soba,I,3 Spratnost,Agencija,15,105000.0,2026-04-05 22:49:34
5425646893472,Beograd,Zvezdara,Mirijevo,77.37,3.0 Broj soba,IV,4 Spratnost,Agencija,2,185688.0,2026-04-05 22:49:34
5425646887722,Beograd,Zemun,Meandri,58.0,2.0 Broj soba,V,6 Spratnost,Agencija,11,199900.0,2026-04-05 22:49:34
5425646650366,Beograd,Zemun,Meandri,80.0,2.5 Broj soba,III,5 Spratnost,Agencija,12,220000.0,2026-04-05 22:49:34
5425646894924,Beograd,Zvezdara,Mirijevo,63.55,3.0 Broj soba,VPR,4 Spratnost,Agencija,2,152520.0,2026-04-05 22:49:34
5425646962273,Beograd,Zvezdara,Slavujev venac,61.0,3.0 Broj soba,VPR,4 Spratnost,Agencija,15,220000.0,2026-04-05 22:49:34
